uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,collectDate,processedDate,laboratoryName,sampleID,sampleCode,biomassID,internalLabID,batchID,testProtocolVersion,freshMass,freezeDryMass,c8To0Concentration,c10To0Concentration,c11To0Concentration,lipid2OH10To0Concentration,c12To0Concentration,c13To0Concentration,lipid2OH12To0Concentration,lipid3OH12To0Concentration,c14To1Concentration,c14To0Concentration,i14To0Concentration,i15To0Concentration,aC15To0Concentration,c15To0Concentration,c15To1Concentration,lipid2OH14To0Concentration,lipid3OH14To0Concentration,i16To0Concentration,cis16To1n9Concentration,c16To1Cis11Concentration,c16To0Concentration,lipid10Methyl16To0Concentration,i17To0Concentration,c17To1Concentration,cyclo17To0Concentration,c17To0Concentration,c17To0AnteisoConcentration,lipid2OH16To0Concentration,lipid10Methyl17To0Concentration,c18To3n6Concentration,cis18To2n912Concentration,cis18To1n9Concentration,trans18To1n9Concentration,trans18To2n912Concentration,c18To3n3Concentration,c18To1n11Concentration,c18To0Concentration,lipid10Methyl18To0Concentration,cyclo19To0Concentration,c19To0Concentration,c19To1Cis10Concentration,c20To4n6Concentration,c20To5n3Concentration,c20To3n6Concentration,c20To2Concentration,c20To1Concentration,c20To3n3Concentration,c20To0Concentration,c21To0Concentration,c22To2Concentration,c22To1n9Concentration,c22To0Concentration,c22To6CisConcentration,c23To0Concentration,c24To1Concentration,c24To0Concentration,totalLipidConcentration,extractionEfficiency,extractEffStdConc,processedBy,reviewedBy,remarks,analysisResultsQF,dataQF,publicationDate,release
931eea77-fbb2-4d53-bd51-11076f53371b,ORNL_049.basePlot.bgc,D07,ORNL,35.964792,-84.278894,WGS84,20.1,315.6,0.2,ORNL_049,2017-06-21T15:20Z,2018-06-06,EcoCore_CSU,ORNL_049-M-24.5-31-20170621,,ORNL_049-M-24.5-31-20170621-BM,B10-53,20180606 set 10b-11a,EcoCore_PLFA_SOP_v1,2,1.71,0,0,0,0,0,0,2.8,0,0,1.24,0,5.25,5.11,1.11,0,0,0,2.88,0,2.6,11.05,0.92,0,0,1.49,0,0,0,4.57,0,0,6.39,2.85,0,0,9.53,3.09,1.39,0,,11.58,0.47,0.63,0,0,0,0,0.83,,0,0,1.56,0,0,0,1.9,79.27,51.94,3.6,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,c19:0 and c21:0 are spiked internal standards,0,,20201217T230425Z,RELEASE-2021
8e60d1e0-2a64-4275-911c-3df04dc84d6c,ORNL_049.basePlot.bgc,D07,ORNL,35.964792,-84.278894,WGS84,20.1,315.6,0.2,ORNL_049,2017-06-21T15:30Z,2018-06-06,EcoCore_CSU,ORNL_049-O-35-12.5-20170621,,ORNL_049-O-35-12.5-20170621-BM,B10-52,20180606 set 10b-11a,EcoCore_PLFA_SOP_v1,2,1.54,0,0,0,0,0,0,0,0,0,3.57,0,21.25,16.53,2.34,0,0,0,10.49,20.76,11.87,53.92,1.79,0,2.05,7.35,3.05,0,0,15.42,0,9.4,39.84,7.48,0.95,0.95,66.28,13.43,1.2,0,,65.55,1.19,1.08,0,0,0.8,0,1.41,,0,0,3.19,0,0,0,4.86,387.99,34.51,4,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,c19:0 and c21:0 are spiked internal standards,0,,20201217T230425Z,RELEASE-2021
6289f5da-9ff9-4a2f-9606-ccdde91ec4ad,ORNL_049.basePlot.bgc,D07,ORNL,35.964792,-84.278894,WGS84,20.1,315.6,0.2,ORNL_049,2017-06-21T15:37Z,2018-06-06,EcoCore_CSU,ORNL_049-M-35-12.5-20170621,,ORNL_049-M-35-12.5-20170621-BM,B11-10,20180606 set 10b-11a,EcoCore_PLFA_SOP_v1,2,1.74,0,0,0,0,1.13,0,0,0,0,2.22,0,13.85,14.71,1.5,0,0,0,6.64,13.42,8.32,30.29,1.63,0,1.25,4.09,2.24,0,0,13.79,0,0,23.13,5.96,0,0,39.54,7.19,2.66,1.32,,42.81,0.68,0.66,0,0,0,0,0.95,,0,0.82,1.61,0,0,0,3.02,245.45,44.86,3.54,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,c19:0 and c21:0 are spiked internal standards,0,,20201217T230425Z,RELEASE-2021
4cb71464-3a7b-47f2-9a91-fc0e3e871e29,ORNL_046.basePlot.bgc,D07,ORNL,35.964418,-84.285882,WGS84,20.12,338.5,0.2,ORNL_046,2017-06-21T16:41Z,2018-08-30,EcoCore_CSU,ORNL_046-O-37-11-20170621,,ORNL_046-O-37-11-20170621-BM,B12-4,20180830 set 12a reruns,EcoCore_PLFA_SOP_v1,1.97,1.47,0,0,0,0,0,0,5.37,0,0,3.83,1.55,22.38,7.81,3.05,0,0,0,10.41,16.9,8.75,44.74,1.19,0,0,0,2.55,3.54,0,11.43,0,17.18,32.96,5.95,0,1.29,34.38,8.29,1.63,1.27,,44.33,1.1,0.88,0,0,1.17,0.67,1.31,,0,0,3.06,0,1.11,0,4.11,304.19,16.42,4.18,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
fed65e60-9bcf-4a97-a172-89c20e12e7bb,ORNL_046.basePlot.bgc,D07,ORNL,35.964418,-84.285882,WGS84,20.12,338.5,0.2,ORNL_046,2017-06-21T16:46Z,2018-06-04,EcoCore_CSU,ORNL_046-M-37-11-20170621,,ORNL_046-M-37-11-20170621-BM,B10-16,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.94,1.62,0,0,0,0,0,0,3.81,0,0,1.92,0,7.9,5.6,1.05,0,0,0,4.11,6.77,3.85,16.76,0,0,1.28,2.99,0.82,0,0,5.89,0,9.14,8.99,4.13,0,0.95,11.94,4.25,1.69,3.75,,0,0.68,0.73,0,0,0,0,0.96,,0,0,1.62,0,0,0,1.84,113.46,32.58,13.03,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
e4eee976-7a08-45aa-bbb8-9e2b366f59a7,ORNL_046.basePlot.bgc,D07,ORNL,35.964418,-84.285882,WGS84,20.12,338.5,0.2,ORNL_046,2017-06-21T16:58Z,2018-06-04,EcoCore_CSU,ORNL_046-O-32-29-20170621,,ORNL_046-O-32-29-20170621-BM,B10-8,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.91,1.47,0,0,0,0,0,0,4.86,0,0,3.37,0,15.61,14.43,1.68,0,0,0,8.43,16.26,9.14,40.61,1.4,0,1.82,6.3,2.39,0,0,9.17,1.01,8.34,28.59,7.54,0.9,1.26,53.28,8.19,0.83,4.14,,0,0.99,1.03,0,0,0,0,1.22,,0,0,2.19,0,0.77,0,3.05,258.82,18.55,40.11,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
fb161486-59f5-4c92-a480-6d850cc45418,ORNL_046.basePlot.bgc,D07,ORNL,35.964418,-84.285882,WGS84,20.12,338.5,0.2,ORNL_046,2017-06-21T17:04Z,2018-06-04,EcoCore_CSU,ORNL_046-M-32-29-20170621,,ORNL_046-M-32-29-20170621-BM,B9-78,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.98,1.64,0,0,0,0,0,0,2.9,0,0,1.72,0,7.05,5.85,0.88,0,0,0,4.11,6.24,3.39,15.64,1.11,0,1.03,2.42,1.24,0,0,5.65,0,4.96,10.16,3.36,0,0.89,13.69,3.72,1.94,3.71,,0,0.61,0.64,0,0,0,0,0.93,,0,0,1.54,0,0.59,0,1.92,107.9,33.33,14.57,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
562e0111-a55c-429c-becc-16f87329b66d,ORNL_046.basePlot.bgc,D07,ORNL,35.964418,-84.285882,WGS84,20.12,338.5,0.2,ORNL_046,2017-06-21T17:15Z,2018-08-30,EcoCore_CSU,ORNL_046-O-12.5-8.5-20170621,,ORNL_046-O-12.5-8.5-20170621-BM,B12-19,20180830 set 12a reruns,EcoCore_PLFA_SOP_v1,2.22,1.56,0,0,0,0,0,0,1.31,0,0,2.4,1.05,10.11,3.69,1.85,0,0,0,4.62,7.02,2.95,17.03,0.75,0,0,3.35,0,1.66,0,5.38,0.62,4.57,13.18,2.03,0,0.65,7.58,4.7,0.78,0,,16.06,0.72,0.54,0,0,0,0,0,,0,0,1.7,0,0.96,0,2.34,119.59,10.46,3.94,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
900a82b7-253e-4a14-b48e-7ce3de2764b5,ORNL_046.basePlot.bgc,D07,ORNL,35.964418,-84.285882,WGS84,20.12,338.5,0.2,ORNL_046,2017-06-21T17:19Z,2018-06-04,EcoCore_CSU,ORNL_046-M-12.5-8.5-20170621,,ORNL_046-M-12.5-8.5-20170621-BM,B10-2,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.99,1.68,0,0,0,0,0,0,0,0,0,1.71,0,6.22,5.04,1.1,0,0,0,3.41,0,2.83,14.18,1.03,0,1.02,2.1,1,0,0,4.51,0,6.02,8.59,3.77,0,0.81,7.74,3.63,1.47,3.62,,0,0.58,0.54,0,0,0,0,0.88,,0,0,1.44,0,0.55,0,1.64,85.44,44.12,10.64,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
0af04547-0dd5-4cd2-adf1-aca14ac11dd4,ORNL_053.basePlot.bgc,D07,ORNL,35.965252,-84.286859,WGS84,20.16,316,0.2,ORNL_053,2017-06-21T17:42Z,2018-06-04,EcoCore_CSU,ORNL_053-O-28-8-20170621,,ORNL_053-O-28-8-20170621-BM,B9-81,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.9,1.43,0,0,0,0,0,0,0,0,0,5.07,0,25.57,14.59,5.21,0,0,0,13.57,22.83,14.8,78.73,1.75,0,3.14,11.61,2.25,0,0,13.65,0,32.26,68.06,9.11,0,1.85,61.08,15.15,1.45,4.25,,0,1.1,1.28,0,0,1.23,0,1.56,,0,0,3.86,0,0.93,0,5.11,421.03,27.34,71.83,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
c387f46d-975d-4bb0-9867-53fd5469a28d,ORNL_053.basePlot.bgc,D07,ORNL,35.965252,-84.286859,WGS84,20.16,316,0.2,ORNL_053,2017-06-21T17:45Z,2018-06-04,EcoCore_CSU,ORNL_053-M-28-8-20170621,,ORNL_053-M-28-8-20170621-BM,B9-80,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.8,1.54,0,0,0,0,0,0.62,4.02,0,0,2.18,0,8.87,6.97,1.19,0,0,0,4.32,7.55,4.33,23.09,1.08,0,1.01,4.38,1.45,0,0,6.72,0,14.1,12.3,5.24,0,1.13,14.55,4.95,1.72,3.95,,0,0.78,0.74,0,0,0,0,1.06,,0,0,1.85,0,0.63,0,2.4,143.18,59.56,17.08,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
e2e4e4c5-a8b3-4e79-a957-481eb2e8507f,ORNL_053.basePlot.bgc,D07,ORNL,35.965252,-84.286859,WGS84,20.16,316,0.2,ORNL_053,2017-06-21T17:58Z,2018-06-04,EcoCore_CSU,ORNL_053-O-30-37-20170621,,ORNL_053-O-30-37-20170621-BM,B9-82,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.99,1.49,0,0,0,0,0,0,10.25,0,0,6.31,0,32.63,25.95,5.18,0,0,0,19.7,33.35,23.33,100.72,2.43,0,3.39,12.54,4.75,0,0,22.85,1.98,36.71,78.41,16.73,1.37,2.37,108.79,18.97,1.8,4.08,,0,2.3,3.07,0,0,1.19,1.14,2.06,,0,0,5.49,0,1.06,0,8.41,599.32,48.55,80.31,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
8651c117-8966-404d-ad38-20fe7f25161d,ORNL_053.basePlot.bgc,D07,ORNL,35.965252,-84.286859,WGS84,20.16,316,0.2,ORNL_053,2017-06-21T18:03Z,2018-06-04,EcoCore_CSU,ORNL_053-M-30-37-20170621,,ORNL_053-M-30-37-20170621-BM,B10-22,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,2.16,1.75,0,0,0,0,0,0,3.33,0,0,1.74,0,6.61,6.82,1.09,0,0,0,4.09,6.38,3.74,15.78,0.97,0,1.15,2.28,1.04,0,0,5.2,0,5.55,11.43,3.65,0,0.81,15,4.2,1.49,3.48,,13.84,0.65,0.69,0,0,0,0,0.96,,0,0,1.79,0,0.54,0,1.92,126.23,26.27,0,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
7f651bd7-731a-4ae4-9f03-7751b838cda2,ORNL_053.basePlot.bgc,D07,ORNL,35.965252,-84.286859,WGS84,20.16,316,0.2,ORNL_053,2017-06-21T18:16Z,2018-06-04,EcoCore_CSU,ORNL_053-O-8-37.5-20170621,,ORNL_053-O-8-37.5-20170621-BM,B10-10,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,2.02,1.61,0,0,0,0,0,0,0,0,0,6.46,0,33.8,31.11,7.07,0,0,0,21.65,33.39,18.56,92.82,3.42,0,2.45,14.64,4.23,0,0,25.79,0,30.54,73.22,14.53,0,2.13,98.31,15.83,4.88,3.78,,73.44,1.31,1.46,0,0,0,0,1.43,,0,0,2.21,0,0.89,0,4.26,623.6,36.63,2.3,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
a9d3ff44-c87e-472d-a8fc-d5fb03f52055,ORNL_053.basePlot.bgc,D07,ORNL,35.965252,-84.286859,WGS84,20.16,316,0.2,ORNL_053,2017-06-21T18:18Z,2018-06-06,EcoCore_CSU,ORNL_053-M-8-37.5-20170621,,ORNL_053-M-8-37.5-20170621-BM,B10-87,20180606 set 10b-11a,EcoCore_PLFA_SOP_v1,2,1.7,0,0,0,0,0,0,0,0,0,1.43,0,5.6,7.12,1.34,0,0,0,3.9,5.18,2.82,12.22,1.19,0,0,1.88,0,1.41,0,5.62,0,0,7.9,4.1,0,0.8,9.42,3.5,2.22,0,,12.71,0.51,0,0,0,0,0,0.75,,0,0,1.21,0,0,0,1.54,94.36,62.88,3.62,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,c19:0 and c21:0 are spiked internal standards,0,,20201217T230425Z,RELEASE-2021
17295426-7562-4d5c-9cd5-928c527b7835,ORNL_043.basePlot.bgc,D07,ORNL,35.963926,-84.287233,WGS84,20.11,322.2,0.1,ORNL_043,2017-06-21T18:38Z,2018-08-30,EcoCore_CSU,ORNL_043-O-33.5-17-20170621,,ORNL_043-O-33.5-17-20170621-BM,B12-18,20180830 set 12a reruns,EcoCore_PLFA_SOP_v1,2.05,1.76,0,0,0,0,0,0,3.99,0,0,3.42,1.2,15.2,5.27,2.97,0,0,0,7.95,12.03,5.46,31.76,0.93,0,0,6.48,2.22,2.29,0,8.13,0,19.99,23.92,5.8,0,1.42,20.03,5.68,1.22,1.51,,26.18,0.73,0.77,0,0,0,0,1.18,,0,0,3.28,0,1.11,0,4.99,227.12,14.3,3.5,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
e1aea748-81df-4225-bb1a-285d8615e7ba,ORNL_043.basePlot.bgc,D07,ORNL,35.963926,-84.287233,WGS84,20.11,322.2,0.1,ORNL_043,2017-06-21T18:44Z,2018-06-04,EcoCore_CSU,ORNL_043-M-33.5-17-20170621,,ORNL_043-M-33.5-17-20170621-BM,B10-44,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,2.08,1.79,0,0,0,0,0,0.5,0,0,0,1.19,0,3.07,3.06,0.6,0,0,0,1.73,0,1.41,6.18,0,0,0.62,1.02,0,0,0,2.39,0,3.05,3.64,1.76,0,0.65,5.06,2.16,0.63,3.4,,0,0.5,0,0,0,0,0,0.72,,0,0,1.15,0,0,0,1.25,45.75,13.1,4.09,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
2fed5881-49b8-4a62-aa6c-7c6ffddbf0a9,ORNL_043.basePlot.bgc,D07,ORNL,35.963926,-84.287233,WGS84,20.11,322.2,0.1,ORNL_043,2017-06-21T18:53Z,2018-08-30,EcoCore_CSU,ORNL_043-O-19.5-4-20170621,,ORNL_043-O-19.5-4-20170621-BM,B12-15,20180830 set 12a reruns,EcoCore_PLFA_SOP_v1,2.15,1.69,0,0,0,0,0,0,3.41,0,0,2.84,1.03,13.78,4.78,1.99,0,0,0,7.35,9.67,4.48,25.43,0.9,0,0,5.55,1.42,2.07,0,7.39,0,6.99,21.04,4.16,0,0.71,12,5.01,0.77,1.15,,26.3,0.75,0.7,0,0,0,0,1.15,,0,0,3.09,0,0.98,0,3.8,180.69,11.07,3.65,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
ddb5bd21-ecda-4441-8c34-311ed3b2435e,ORNL_043.basePlot.bgc,D07,ORNL,35.963926,-84.287233,WGS84,20.11,322.2,0.1,ORNL_043,2017-06-21T18:58Z,2018-06-04,EcoCore_CSU,ORNL_043-M-19.5-4-20170621,,ORNL_043-M-19.5-4-20170621-BM,B9-72,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.81,1.62,0,0,0,0,0,0,3.95,0,0,1.72,0,6.24,5.33,1.44,0,0,0,3.33,5.65,3.31,13.28,0,0,0,2.36,0,0,0,5.28,0,7.21,7.95,4.08,0,0,9.08,3.61,1.53,3.75,,0,0.59,0,0,0,0,0,0,,0,0,1.48,0,0,0,1.73,92.92,44.23,10.76,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
6d42e21d-e24b-45ac-bd33-045d60f50a86,ORNL_043.basePlot.bgc,D07,ORNL,35.963926,-84.287233,WGS84,20.11,322.2,0.1,ORNL_043,2017-06-21T19:08Z,2018-06-04,EcoCore_CSU,ORNL_043-O-18-33.5-20170621,,ORNL_043-O-18-33.5-20170621-BM,B9-74,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.85,1.47,0,0,0,0,1.35,0.88,7.48,0,0,4.7,0,23.61,10.63,4.61,0,0,0,12.96,22.44,9.92,65.02,1.72,0,1.82,11.61,4.61,0,0,14.12,0,36.01,53.18,9.14,0,1.76,45.2,11.65,1.64,4.14,,0,1.1,1.36,0,0,0,0,1.53,,0,0,4.13,0,0.78,0,6.04,375.14,15.65,51.89,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
46b7a6af-7508-49bf-bdc5-3d6b64a23577,ORNL_043.basePlot.bgc,D07,ORNL,35.963926,-84.287233,WGS84,20.11,322.2,0.1,ORNL_043,2017-06-21T19:14Z,2018-06-04,EcoCore_CSU,ORNL_043-M-18-33.5-20170621,,ORNL_043-M-18-33.5-20170621-BM,B10-18,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.96,1.67,0,0,0,0,0,0,3.32,0,0,1.5,0,4.27,4.33,1.17,0,0,0,2.61,3.94,2.18,8.72,0,0,0,1.48,0,0,0,3.17,0,2.59,6,2.86,0,0,11.38,2.83,0.58,3.64,,0,0.56,0,0,0,0,0,0,,0,0,1.33,0,0,0,1.5,69.97,32.31,6.59,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
a8549482-f62a-4c3f-bd03-541379775f01,ORNL_029.basePlot.bgc,D07,ORNL,35.957646,-84.261838,WGS84,20.14,272.5,0.2,ORNL_029,2017-06-21T21:06Z,2018-06-06,EcoCore_CSU,ORNL_029-O-11.5-8-20170621,,ORNL_029-O-11.5-8-20170621-BM,B10-77,20180606 set 10b-11a,EcoCore_PLFA_SOP_v1,2,1.47,0,0,0,0.97,0,0,0,0,0,3.14,0,16.79,17.41,2.65,0,0,0,10.28,23.29,14.03,40.07,4.66,0,2.11,7.4,2.38,0,0,28.4,1.07,0,23.62,7.73,0,0.91,45.57,8.27,1.85,2.48,,38.75,0.75,0.98,0,0,1.25,0,1.22,,0,0,2.26,0,0,0,2.25,312.53,34.74,4.19,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,c19:0 and c21:0 are spiked internal standards,0,,20201217T230425Z,RELEASE-2021
84a48908-bbd0-46f4-a91e-dfc095c54426,ORNL_029.basePlot.bgc,D07,ORNL,35.957646,-84.261838,WGS84,20.14,272.5,0.2,ORNL_029,2017-06-21T21:14Z,2018-06-04,EcoCore_CSU,ORNL_029-M-11.5-8-20170621,,ORNL_029-M-11.5-8-20170621-BM,B10-9,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,2.12,1.62,0,0,0,0,0,0,0,0,0,1.19,0,2.79,2.87,0.75,0,0,0,1.98,0,0.79,4.53,1.3,2.66,0,0.92,0,0,0,4.02,0,0,3.14,0,0,0,3.26,2.61,1.9,3.75,,0,0,0,0,0,0,0,0.82,,0,0,1.24,0,0,0,1.22,41.75,20.87,7.38,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
327ee04f-02f2-4da1-bf9e-9c5f23cb89e2,ORNL_029.basePlot.bgc,D07,ORNL,35.957646,-84.261838,WGS84,20.14,272.5,0.2,ORNL_029,2017-06-21T21:26Z,2018-06-06,EcoCore_CSU,ORNL_029-O-9.5-34-20170621,,ORNL_029-O-9.5-34-20170621-BM,B10-57,20180606 set 10b-11a,EcoCore_PLFA_SOP_v1,2,1.59,0,0,0,1.07,0,0,2.93,0,0,2.6,0,13.5,15.27,2.04,0,0,0,7.35,20.3,11.16,31.1,3.89,0,1.62,7.1,1.16,0,0,25.21,0,3.94,19.71,6.91,0,0,40.95,7.07,1.76,2.21,,37.9,0.58,0.7,0,0,1,0,1.13,,0,0,1.78,0,0,0,2.06,274.01,34.81,3.87,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,c19:0 and c21:0 are spiked internal standards,0,,20201217T230425Z,RELEASE-2021
d59eafb2-31b2-41c8-82bc-307ac2f4d6f5,ORNL_029.basePlot.bgc,D07,ORNL,35.957646,-84.261838,WGS84,20.14,272.5,0.2,ORNL_029,2017-06-21T21:34Z,2018-06-04,EcoCore_CSU,ORNL_029-M-9.5-34-20170621,,ORNL_029-M-9.5-34-20170621-BM,B10-19,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.89,1.58,0,0,0,0,0,0,1.79,0,0,1.63,0,6.35,6.61,1.21,0,0,0,3.93,7.32,4,10.97,2.41,0,1.31,2.36,0,0,0,11.66,0,0,7.47,3.45,0,0,11.61,3.8,2.77,3.85,,13.19,0,0,0,0,0,0,1.01,,0,0,1.7,0,0,0,1.52,111.92,16.04,1.4,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
da502999-82fe-4cb8-ae84-7afb32f3c302,ORNL_029.basePlot.bgc,D07,ORNL,35.957646,-84.261838,WGS84,20.14,272.5,0.2,ORNL_029,2017-06-21T21:50Z,2018-06-04,EcoCore_CSU,ORNL_029-O-36.5-24-20170621,,ORNL_029-O-36.5-24-20170621-BM,B9-75,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,1.81,1.25,0,0,0,0,0,0,0,0,0,2.56,0,11.79,9.2,1.79,0,0,0,5.98,17.24,9.03,24.16,3.22,0,1.61,6.46,0,0,0,21.62,0,3.15,14.69,5.37,0,1.28,26.24,5.43,1.67,4.87,,21.18,0.76,0,0,0,1.14,0,1.24,,0,0,1.84,0,0,0,2.05,205.56,21.83,1.59,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
b486017e-dc23-4d7b-9f40-1afba4e04d34,ORNL_029.basePlot.bgc,D07,ORNL,35.957646,-84.261838,WGS84,20.14,272.5,0.2,ORNL_029,2017-06-21T21:55Z,2018-06-04,EcoCore_CSU,ORNL_029-M-36.5-24-20170621,,ORNL_029-M-36.5-24-20170621-BM,B10-23,20180604 set 9b-10,EcoCore_PLFA_SOP_v1,2.07,1.61,0,0,0,0,0,0,0,0,0,1.65,0,5.07,4.18,0,0,0,0,3.08,3.52,0,8.59,0,0,0,0,0,0,0,3.63,0,0,4.01,0,0,0,4.74,2.26,0,3.78,,4.63,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,49.13,13.73,0,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230425Z,RELEASE-2021
c386673c-7f18-4f2c-b5bd-e77d9254023f,ORNL_001.basePlot.bgc,D07,ORNL,35.930248,-84.270109,WGS84,20.11,244.7,0.1,ORNL_001,2017-10-23T16:03Z,2018-05-09,EcoCore_CSU,ORNL_001-O-6-35.5-20171023,,ORNL_001-O-6-35.5-20171023-BM,B7-23,20180509 set 7,EcoCore_PLFA_SOP_v1,1.65,1.11,0,0,0,0,0,0,8.89,0,0,4.52,0,33.04,14.8,3.47,0,0,0,14.44,27.11,14.49,73.62,2.11,0,0,9.74,3.31,0,0,16.19,0,19.82,44.88,7.97,0,2.46,68.36,11.4,1.79,0,,64.34,1.09,1.29,0,0,0,0,1.78,,0,0,3.63,0,1.26,0,5.53,461.36,47.43,5.55,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230508Z,RELEASE-2021
402e3ae6-022c-43a0-a75c-1908109b0d4e,ORNL_001.basePlot.bgc,D07,ORNL,35.930248,-84.270109,WGS84,20.11,244.7,0.1,ORNL_001,2017-10-23T16:10Z,2018-05-03,EcoCore_CSU,ORNL_001-M-6-35.5-20171023,,ORNL_001-M-6-35.5-20171023-BM,B6-39,20180503 set 6,EcoCore_PLFA_SOP_v1,1.9,1.5,0,0,0,0,0,0,4.77,0,0,1.04,0.96,8.69,6.44,0.58,0,0,0,4.86,5.79,0.99,14.3,0.74,0,0,1.46,0,0,0,5.16,0,0,8.84,4.77,0,0,0,3.29,2.42,17.04,,0,0,0,0,0,0,0,0.63,,0,0,1.01,0,0,0,1.53,95.32,39.2,4.1,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230508Z,RELEASE-2021
1fe482fa-2adb-471e-9060-3318eb41d838,ORNL_001.basePlot.bgc,D07,ORNL,35.930248,-84.270109,WGS84,20.11,244.7,0.1,ORNL_001,2017-10-23T16:40Z,2018-05-09,EcoCore_CSU,ORNL_001-O-36.5-23.5-20171023,,ORNL_001-O-36.5-23.5-20171023-BM,B7-69,20180509 set 7B,EcoCore_PLFA_SOP_v1,1.81,0.61,0,0,0,0,0,0,0,0,10.52,3.97,0,32.81,1.62,3.66,0,0,0,17.32,20.18,9.15,56.57,2.25,0,0,9.54,2.95,0,0,23.33,0,18.89,41.84,3.9,1.77,1.83,22.62,10.65,2.58,1.92,,55.24,1.37,1.41,0,0,1.1,0,1.77,,0,0,3.34,0,0,0,3.63,367.75,11.14,10.09,gBjiWWJpRwN5aMvHerCkcw==,n1ZvJKzEEAM=,"",0,,20201217T230508Z,RELEASE-2021
