uid,namedLocation,domainID,siteID,plotID,nrcsDescriptionID,collectDate,horizonID,horizonName,biogeoIDnrcs,biogeoSampleType,biogeoTopDepth,biogeoBottomDepth,biogeoCenterDepth,particleSizeDistProcessedDate,particleSizeDistMethodPub,particleSizeDistMethod,coarseFrag2To5,coarseFrag5To20,sandTotal,siltTotal,clayTotal,carbonateClay,clayFineContent,siltFineContent,siltCoarseContent,sandVeryFineContent,sandFineContent,sandMediumContent,sandCoarseContent,sandVeryCoarseContent,laboratoryName,dataQF,publicationDate,release
7aed9b89-7c2e-4735-a74c-b64a50686c62,SERC_026.basePlot.all,D02,SERC,SERC_026,S2016MD003026,2016-04-06,16N03626,BA,S2016MD003026-2,bulk,8,19,13.5,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),4.9,4.1,38.3,28,33.7,,,13.8,14.2,12.3,19.8,4.5,1.2,0.5,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
5ca694e9-b0a0-4a06-815e-e7a40ad7b770,SERC_026.basePlot.all,D02,SERC,SERC_026,S2016MD003026,2016-04-06,16N03629,BCt,S2016MD003026-5,bulk,94,100,97,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,39.9,16.1,44,,,9.9,6.2,20.9,15.2,2.3,1.3,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
0604f91d-7ad4-4dfe-855b-4394e422f16c,SERC_001.basePlot.all,D02,SERC,SERC_001,S2016MD003001,2016-04-06,16N03559,A,S2016MD003001-1,bulk,0,8,4,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,50.1,32.2,17.7,,,17,15.2,19.8,18.1,10.3,1.6,0.3,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
2c176b89-0d76-4f5b-8867-d017df3a6107,SERC_011.basePlot.all,D02,SERC,SERC_011,S2016MD003011,2016-04-06,16N03589,BE,S2016MD003011-3,bulk,29,40,34.5,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,64.9,20.8,14.3,,,11.7,9.1,14.5,32.2,16.9,1.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
c31bb70d-ea14-4944-b14f-212e10470ed2,SERC_011.basePlot.all,D02,SERC,SERC_011,S2016MD003011,2016-04-06,16N03591,Bt2,S2016MD003011-5,bulk,68,100,84,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.2,0,73.4,6.7,19.9,,,2.8,3.9,11.1,30.5,30.9,0.9,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
e6de2d9d-4585-4847-84cf-b1b2fa293e5f,SERC_026.basePlot.all,D02,SERC,SERC_026,S2016MD003026,2016-04-06,16N03627,Bt1,S2016MD003026-3,bulk,19,54,36.5,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0.6,34.5,17.5,48,,,11.5,6,14.2,15.5,2.9,1.3,0.6,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
82146e54-9a06-448c-9496-80e32f5c1fd8,SERC_011.basePlot.all,D02,SERC,SERC_011,S2016MD003011,2016-04-06,16N03587,A,S2016MD003011-1,bulk,0,9,4.5,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1,0,49.8,42.7,7.5,,,7,35.7,12.1,24.4,11.8,1.3,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
bfca845c-546b-403d-8a25-6db8be1dae3f,SERC_020.basePlot.all,D02,SERC,SERC_020,S2016MD003020,2016-04-06,16N03615,Cg2,S2016MD003020-5,bulk,88,100,94,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,40.8,22.6,36.6,0,,11.6,11,19.4,16.1,4.8,0.5,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
2f9ebc08-baf9-4703-a87f-74b4c28db100,SERC_001.basePlot.all,D02,SERC,SERC_001,S2016MD003001,2016-04-06,16N03563,BCtg,S2016MD003001-5,bulk,66,88,77,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,20.4,54.3,25.3,0,,30.7,23.6,12.8,7,0.6,0,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
d97d433c-166f-4cde-97c6-bd61d7187dc2,SERC_020.basePlot.all,D02,SERC,SERC_020,S2016MD003020,2016-04-06,16N03613,Bt2,S2016MD003020-3,bulk,38,58,48,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,53.1,10.5,36.4,,,5.6,4.9,15.5,28.2,8.1,1.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
66c0e9c5-736a-48f9-b286-cb1bc4d8ab19,SERC_001.basePlot.all,D02,SERC,SERC_001,S2016MD003001,2016-04-06,16N03564,Ab,S2016MD003001-6,bulk,88,100,94,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.4,0.7,14.4,48.6,37,,,30.1,18.5,9.8,2.9,1.4,0.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
33cee9c9-862f-4d4c-879f-1b5d1a4713da,SERC_001.basePlot.all,D02,SERC,SERC_001,S2016MD003001,2016-04-06,16N03562,Bt2,S2016MD003001-4,bulk,41,66,53.5,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,18,45.4,36.6,0,,26.7,18.7,11.6,5.4,0.8,0.2,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
57c9358e-b1bd-4ef6-a466-ff55e59fa17f,SERC_020.basePlot.all,D02,SERC,SERC_020,S2016MD003020,2016-04-06,16N03611,Ap,S2016MD003020-1,bulk,0,24,12,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.2,0,64.8,12.6,22.6,,,6.6,6,16.8,28.9,16.1,2.8,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
1b625503-329e-46ea-b132-96108453ec6b,SERC_001.basePlot.all,D02,SERC,SERC_001,S2016MD003001,2016-04-06,16N03560,BA,S2016MD003001-2,bulk,8,23,15.5,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,50.6,31.1,18.3,0,,15.7,15.4,20.8,18.6,9.6,1.5,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
ae82c997-88cd-43bf-b1da-4ddc81a1b947,SERC_011.basePlot.all,D02,SERC,SERC_011,S2016MD003011,2016-04-06,16N03588,Ap,S2016MD003011-2,bulk,9,29,19,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),5.4,0.3,70.9,18.5,10.6,,,10.2,8.3,17.8,35.6,15.5,1.8,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
d4c525f2-6f63-4509-b855-da0205504bba,SERC_026.basePlot.all,D02,SERC,SERC_026,S2016MD003026,2016-04-06,16N03625,A,S2016MD003026-1,bulk,0,8,4,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.7,0,53.7,27.9,18.4,,,15.6,12.3,21.4,24.6,6.2,1.3,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
6fe497fc-23dc-47cd-be1f-6d65bdcda9b7,SERC_020.basePlot.all,D02,SERC,SERC_020,S2016MD003020,2016-04-06,16N03612,Bt1,S2016MD003020-2,bulk,24,38,31,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,60.1,8.9,31,,,4.7,4.2,17.3,31.4,11.3,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
527ec873-5eaa-4fab-b921-65821278a4d9,SERC_006.basePlot.all,D02,SERC,SERC_006,S2016MD003006,2016-04-07,16N03572,Bt2,S2016MD003006-4,bulk,52,100,76,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,51.6,24.3,24.1,,,11.9,12.4,37,13.6,0.9,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
0b952350-c21f-4dc1-8006-42f636592e60,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03609,Bt2,S2016MD003019-4,bulk,54,78,66,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,67,7.3,25.7,,,4.8,2.5,11.1,50.4,5.1,0.3,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
06d888cf-21ff-4f2f-af76-e44e60570e09,SERC_006.basePlot.all,D02,SERC,SERC_006,S2016MD003006,2016-04-07,16N03569,A,S2016MD003006-1,bulk,0,7,3.5,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2,0,44.1,37.8,18.1,,,20.8,17,21.1,17.5,4.8,0.6,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
96928093-f1d8-4575-8620-99b0c204bdc5,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03607,Ap,S2016MD003019-2,bulk,10,30,20,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.5,1,67.9,13,19.1,,,6.7,6.3,17.7,42.8,6.5,0.7,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
9aed55ea-5051-4d96-95e7-c3a3e7c24df0,SERC_009.basePlot.all,D02,SERC,SERC_009,S2016MD003009,2016-04-07,16N03578,Ap,S2016MD003009-2,bulk,14,25,19.5,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.2,0,62.3,26.3,11.4,,,14.6,11.7,29.9,27.6,4.2,0.5,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
e430bd31-184f-451c-825f-4b2d0f50ff03,SERC_006.basePlot.all,D02,SERC,SERC_006,S2016MD003006,2016-04-07,16N03570,Ap,S2016MD003006-2,bulk,7,20,13.5,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.2,0,41.6,36.3,22.1,,,20.3,16,18,18.4,5.1,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
aec67be3-faae-4f77-94e9-3332680f7178,SERC_009.basePlot.all,D02,SERC,SERC_009,S2016MD003009,2016-04-07,16N03577,A,S2016MD003009-1,bulk,0,14,7,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,61.7,27.1,11.2,,,14.7,12.4,32.9,23.3,4.7,0.6,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
a5ee58ea-4845-445d-8fe3-c37edace0493,SERC_009.basePlot.all,D02,SERC,SERC_009,S2016MD003009,2016-04-07,16N03581,Bt,S2016MD003009-5,bulk,56,100,78,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,47.4,26.7,25.9,0,,16.4,10.3,25,19.1,3,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
15bd3b94-b989-4145-b53d-c8c5a250cf15,SERC_009.basePlot.all,D02,SERC,SERC_009,S2016MD003009,2016-04-07,16N03579,BA,S2016MD003009-3,bulk,25,39,32,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.2,0,61.2,27.2,11.6,,,15.2,12,32.9,23.5,4.3,0.5,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
5f81ab4c-8302-46f7-8354-782ad3e208ef,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03610,CBt,S2016MD003019-5,bulk,78,100,89,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,72.9,6.2,20.9,,,3.6,2.6,9.5,52.6,10.4,0.4,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
fc36c6dd-a917-44a5-a968-90300b43492d,SERC_009.basePlot.all,D02,SERC,SERC_009,S2016MD003009,2016-04-07,16N03580,BE,S2016MD003009-4,bulk,39,56,47.5,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,60.5,27.4,12.1,,,15.3,12.1,34.2,21.4,4.6,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
755d56ff-97da-42df-b4b4-0bf8d49ff4f7,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03606,A,S2016MD003019-1,bulk,0,10,5,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.3,0,65.3,14,20.7,,,7.6,6.4,18.5,39.8,5.9,0.9,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
307c9532-f565-45bc-b35f-dc2c8a1bc33e,SERC_019.basePlot.all,D02,SERC,SERC_019,S2016MD003019,2016-04-07,16N03608,Bt1,S2016MD003019-3,bulk,30,54,42,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,58.5,13.4,28.1,,,8.5,4.9,12.3,39.8,5.9,0.4,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
b6551d9f-467d-4f3f-9bbe-da827ac9c1e2,SERC_006.basePlot.all,D02,SERC,SERC_006,S2016MD003006,2016-04-07,16N03571,Bt1,S2016MD003006-3,bulk,20,52,36,2016-08-09,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,42.4,31.1,26.5,,,16.6,14.5,20,17.1,4.7,0.6,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
814983d9-b0a7-4e2e-8969-52cca20396f8,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03583,A,S2016MD003010-2,bulk,11,27,19,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),2.5,0,71.4,16.2,12.4,,,8,8.2,33.9,32.4,4.4,0.6,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
0145b218-24f2-4165-8cef-48c53aeac03d,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03642,Ap1,S2016MD003030-1,bulk,0,17,8.5,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,1.9,61.6,23.6,14.8,,,12.4,11.2,30.2,26.7,4.1,0.5,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
6ff068be-3d60-40e8-b654-1ad98a6347e8,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03586,Bt2,S2016MD003010-5,bulk,78,100,89,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),1.3,0,48.7,28,23.3,,,17.6,10.4,23.4,22.5,2.5,0.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
b2f41ee4-dc05-4fe5-a017-f18671ca2e09,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03585,Bt1,S2016MD003010-4,bulk,49,78,63.5,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),3.9,0,58.3,29.3,12.4,,,17.4,11.9,31.7,23.6,2.7,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
8e534035-f717-4574-9ba9-77f99bbfc71a,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03643,Ap2,S2016MD003030-2,bulk,17,28,22.5,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,60.8,24.4,14.8,,,14.2,10.2,25.2,30.9,4.5,0.1,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
e44ad46c-d4f1-4a71-bdd1-7274ac547794,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03644,Btg1,S2016MD003030-3,bulk,28,45,36.5,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,48.8,27.7,23.5,,,17.3,10.4,22.7,22.6,3.1,0.4,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
937a0198-51e3-4098-aaec-920d03ec48d3,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03584,BE,S2016MD003010-3,bulk,27,49,38,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.6,0,69.2,17.5,13.3,,,7.9,9.6,37.7,28.3,2.7,0.4,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
2df14252-40b4-44d1-9101-2cdd1bd83723,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03646,BCg,S2016MD003030-5,bulk,76,100,88,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,59.4,22,18.6,,,12.4,9.6,32.1,24,2.9,0.4,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
e41da13f-33eb-43a9-aabb-52b2036fc058,SERC_030.basePlot.all,D02,SERC,SERC_030,S2016MD003030,2016-04-08,16N03645,Btg2,S2016MD003030-4,bulk,45,76,60.5,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,55.2,24.2,20.6,,,13.6,10.6,28.2,22.7,4,0.3,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
31b51bba-3735-4c2c-aa5b-3cac5bd7b1cc,SERC_010.basePlot.all,D02,SERC,SERC_010,S2016MD003010,2016-04-08,16N03582,A,S2016MD003010-1,bulk,0,11,5.5,2016-08-17,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.6,0,71.6,16.5,11.9,,,7.8,8.7,32,33.7,5.5,0.3,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
3dd6c5b0-2263-4efd-a19b-17df5e483398,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03639,Bt1,S2016MD003029-2,bulk,36,56,46,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,52.3,17.8,29.9,,,12.2,5.6,12.2,20.7,19,0.3,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
2b0f25cc-b9f1-464d-8693-2f212996c935,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03638,Ap,S2016MD003029-1,bulk,0,36,18,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,71,18.2,10.8,,,12.2,6,17.1,27.6,22.2,4,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
21965580-287c-412d-a6f0-327f20623c4e,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03637,Btg,S2016MD003028-4,bulk,63,100,81.5,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,15.1,57.5,27.4,0,,35.5,22,10.9,3.5,0.6,0.1,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
77a3af01-a95d-46c3-8c1d-1f1fcce55a5f,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03635,Bt1,S2016MD003028-2,bulk,28,44,36,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,14.4,48.4,37.2,0,,27.5,20.9,9.4,3.3,1.4,0.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
b4b496a0-133d-4b8b-a0cf-38a24acfb33a,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03640,Bt2,S2016MD003029-3,bulk,56,75,65.5,2016-09-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,63.7,6.8,29.5,,,6.1,0.7,10.2,30.8,20.3,2.4,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
d3dd66c1-fc7e-4518-9a4b-6cba2c941791,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03634,Ap,S2016MD003028-1,bulk,0,28,14,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,22.5,57.9,19.6,0,,29.6,28.3,11.3,7.7,3.2,0.2,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
c204fb96-cc51-43f4-b1eb-4816462d3203,SERC_029.basePlot.all,D02,SERC,SERC_029,S2016MD003029,2016-04-18,16N03641,BCt,S2016MD003029-4,bulk,75,100,87.5,2016-09-20,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,62.5,7.7,29.8,,,6.2,1.5,13,31.5,16.3,1.6,0.1,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
c0ecada2-b987-4cb8-a3f2-31ad4857d9c7,SERC_028.basePlot.all,D02,SERC,SERC_028,S2016MD003028,2016-04-18,16N03636,Bt2,S2016MD003028-3,bulk,44,63,53.5,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,14,50.6,35.4,0,,34,16.6,9.1,3.9,0.8,0.2,0,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
567e3b2b-fe13-48a9-b036-2d88cb7b2b11,SERC_027.basePlot.all,D02,SERC,SERC_027,S2016MD003027,2016-04-19,16N03633,CB,S2016MD003027-4,bulk,76,100,88,2016-09-08,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0,0,49,5.7,45.3,0,,4.8,0.9,3.7,15.3,24.7,5.1,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
f1334f13-a2f9-4a4c-87ae-0920c7868a9d,SERC_014.basePlot.all,D02,SERC,SERC_014,S2016MD003014,2016-04-19,16N03602,Ap,S2016MD003014-2,bulk,14,25,19.5,2016-08-22,"Kellogg Soil Survey Laboratory Methods Manual, Soil Survey Investigations Report No. 42 Version 5.0, Issued 2014",Routine Particle Size Distribution (3A1a1a),0.4,0,71.1,16,12.9,,,8.7,7.3,15.4,35.8,18.5,1.2,0.2,USDA NRCS Kellogg Soil Survey Laboratory,,20201217T174747Z,RELEASE-2021
